ACTIVITY DATE,OWNER ID,OWNER NAME,FACILITY ID,FACILITY NAME,RECORD ID,PROGRAM NAME,PROGRAM STATUS,PROGRAM ELEMENT (PE),PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,SERVICE CODE,SERVICE DESCRIPTION,SCORE,GRADE,SERIAL NUMBER,EMPLOYEE ID,Location,2011 Supervisorial District Boundaries (Official),Census Tracts 2010,Board Approved Statistical Areas,Zip Codes
06/20/2017,OW0000500,1544 N CAHUNGA LLC,FA0049673,STOUT,PR0033107,STOUT,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1544 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,92,A,DA5IBKBFR,EE0000709,POINT (-118.329517 34.09945),3,1554,359,23446
02/27/2018,OW0000500,1544 N CAHUNGA LLC,FA0049673,STOUT,PR0033107,STOUT,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1544 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,90,A,DAABIBXEW,EE0000709,POINT (-118.329517 34.09945),3,1554,359,23446
01/11/2017,OW0000500,1544 N CAHUNGA LLC,FA0049673,STOUT,PR0033107,STOUT,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1544 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,96,A,DAGZWBV0O,EE0000709,POINT (-118.329517 34.09945),3,1554,359,23446
10/17/2017,OW0000500,1544 N CAHUNGA LLC,FA0049673,STOUT,PR0033107,STOUT,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1544 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,93,A,DAK3CZLCE,EE0000709,POINT (-118.329517 34.09945),3,1554,359,23446
12/04/2018,OW0000500,1544 N CAHUNGA LLC,FA0049673,STOUT,PR0033107,STOUT,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1544 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,93,A,DANHVJDDW,EE0000709,POINT (-118.329517 34.09945),3,1554,359,23446
07/17/2018,OW0000500,1544 N CAHUNGA LLC,FA0049673,STOUT,PR0033107,STOUT,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1544 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,92,A,DAWCUWPLI,EE0000709,POINT (-118.329517 34.09945),3,1554,359,23446
09/11/2018,OW0237012,1556 CAHUENGA PARTNERS LLC,FA0241016,TREJO'S TACOS,PR0189086,TREJO'S TACOS,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1556 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,94,A,DAB1KCPKI,EE0000709,POINT (-118.329516 34.099145),3,1554,359,23446
07/18/2017,OW0237012,1556 CAHUENGA PARTNERS LLC,FA0241016,TREJO'S TACOS,PR0189086,TREJO'S TACOS,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1556 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,98,A,DABFRMSL5,EE0000709,POINT (-118.329516 34.099145),3,1554,359,23446
01/23/2019,OW0237012,1556 CAHUENGA PARTNERS LLC,FA0241016,TREJO'S TACOS,PR0189086,TREJO'S TACOS,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1556 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,95,A,DALCIML98,EE0000709,POINT (-118.329516 34.099145),3,1554,359,23446
03/22/2017,OW0237012,1556 CAHUENGA PARTNERS LLC,FA0241016,TREJO'S TACOS,PR0189086,TREJO'S TACOS,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1556 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,93,A,DAMVPY8AG,EE0000709,POINT (-118.329516 34.099145),3,1554,359,23446
12/18/2017,OW0237012,1556 CAHUENGA PARTNERS LLC,FA0241016,TREJO'S TACOS,PR0189086,TREJO'S TACOS,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1556 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,96,A,DATRU2XDH,EE0000709,POINT (-118.329516 34.099145),3,1554,359,23446
05/29/2018,OW0237012,1556 CAHUENGA PARTNERS LLC,FA0241016,TREJO'S TACOS,PR0189086,TREJO'S TACOS,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1556 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,93,A,DAXCSCV80,EE0000709,POINT (-118.329516 34.099145),3,1554,359,23446
11/03/2016,OW0237012,1556 CAHUENGA PARTNERS LLC,FA0241016,TREJO'S TACOS,PR0189086,TREJO'S TACOS,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1556 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,92,A,DAZB53NXD,EE0000709,POINT (-118.329516 34.099145),3,1554,359,23446
12/12/2018,OW0240319,15754 PARAMOUNT INC,FA0245230,WABA GRILL,PR0193595,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,15754 PARAMOUNT BLVD # B,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,96,A,DABPMFJF2,EE0000897,POINT (-118.160001 33.889951),4,2121,80,3339
04/12/2017,OW0240319,15754 PARAMOUNT INC,FA0245230,WABA GRILL,PR0193595,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,15754 PARAMOUNT BLVD # B,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,93,A,DAPDP4ZFH,EE0000897,POINT (-118.160001 33.889951),4,2121,80,3339
03/06/2018,OW0240319,15754 PARAMOUNT INC,FA0245230,WABA GRILL,PR0193595,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,15754 PARAMOUNT BLVD # B,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,97,A,DATFKDP0F,EE0000897,POINT (-118.160001 33.889951),4,2121,80,3339
07/31/2018,OW0240319,15754 PARAMOUNT INC,FA0245230,WABA GRILL,PR0193595,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,15754 PARAMOUNT BLVD # B,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,98,A,DATXVP0EF,EE0000897,POINT (-118.160001 33.889951),4,2121,80,3339
06/28/2017,OW0240319,15754 PARAMOUNT INC,FA0245230,WABA GRILL,PR0193595,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,15754 PARAMOUNT BLVD # B,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,92,A,DAX903FYF,EE0000897,POINT (-118.160001 33.889951),4,2121,80,3339
10/17/2017,OW0240319,15754 PARAMOUNT INC,FA0245230,WABA GRILL,PR0193595,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,15754 PARAMOUNT BLVD # B,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,96,A,DAY0IUL5S,EE0000897,POINT (-118.160001 33.889951),4,2121,80,3339
05/11/2017,OW0240805,1601 CAHUENGA NIGHTCLUB LLC,FA0245823,AVENUE NIGHTCLUB LOS ANGELES,PR0194200,AVENUE NIGHTCLUB LOS ANGELES,ACTIVE,1639,RESTAURANT (151 + ) SEATS LOW RISK,1601 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,98,A,DAGCVFQHP,EE0000709,POINT (-118.329519 34.099928),3,1554,359,23446
11/27/2018,OW0253760,1609 ALCARZAR INC,FA0262276,WABA GRILL,PR0212973,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,611 S GAFFEY ST,SAN PEDRO,CA,90731,1,ROUTINE INSPECTION,96,A,DACCPCZTJ,EE0000945,POINT (-118.292343 33.738495),4,83,43,3342
07/31/2018,OW0253760,1609 ALCARZAR INC,FA0262276,WABA GRILL,PR0212973,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,611 S GAFFEY ST,SAN PEDRO,CA,90731,1,ROUTINE INSPECTION,97,A,DAG6SCX9N,EE0000945,POINT (-118.292343 33.738495),4,83,43,3342
02/08/2018,OW0102257,1611 EL CENTRO HOSPITALITY LLC,FA0138981,EL CENTRO,PR0123359,EL CENTRO,ACTIVE,1636,RESTAURANT (61-150) SEATS LOW RISK,1611 N EL CENTRO AVE,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,94,A,DAEZEJH2W,EE0000709,POINT (-118.323746 34.100241),3,1490,359,23446
06/14/2017,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194423,BEAUTY & ESSEX LOS ANGELES,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,96,A,DA8I1ZNQG,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
04/12/2018,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194423,BEAUTY & ESSEX LOS ANGELES,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,95,A,DACXQAVK2,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
09/27/2018,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194424,BEAUTY & ESSEX LOS ANGELES - UPPER LEVEL BAR AND STORAGE,ACTIVE,1636,RESTAURANT (61-150) SEATS LOW RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,100,A,DAD7JO17Z,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
09/27/2018,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194423,BEAUTY & ESSEX LOS ANGELES,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,96,A,DAESRNQKE,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
10/20/2017,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194424,BEAUTY & ESSEX LOS ANGELES - UPPER LEVEL BAR AND STORAGE,ACTIVE,1636,RESTAURANT (61-150) SEATS LOW RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,98,A,DAHHX2BDY,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
10/20/2017,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194423,BEAUTY & ESSEX LOS ANGELES,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,95,A,DAK3EM7OC,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
06/14/2017,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194424,BEAUTY & ESSEX LOS ANGELES - UPPER LEVEL BAR AND STORAGE,ACTIVE,1636,RESTAURANT (61-150) SEATS LOW RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,98,A,DAOL5CW94,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
02/28/2019,OW0124590,1615 CAHUENGA LLC,FA0246017,BEAUTY & ESSEX LOS ANGELES,PR0194423,BEAUTY & ESSEX LOS ANGELES,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1615 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,92,A,DAVLBINUK,EE0000709,POINT (-118.329522 34.100206),3,1554,359,23446
08/06/2018,OW0099679,1616 AKB-LP,FA0136921,SALT AIR,PR0120923,SALT-AIR,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1616 ABBOT KINNEY BLVD,VENICE,CA,90291,1,ROUTINE INSPECTION,90,A,DAIOI47YD,EE0000894,POINT (-118.463529 33.989774),3,623,432,25073
10/13/2016,OW0099679,1616 AKB-LP,FA0136921,SALT AIR,PR0120923,SALT-AIR,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1616 ABBOT KINNEY BLVD,VENICE,CA,90291,1,ROUTINE INSPECTION,90,A,DAK2BCWNA,EE0000894,POINT (-118.463529 33.989774),3,623,432,25073
09/19/2017,OW0099679,1616 AKB-LP,FA0136921,SALT AIR,PR0120923,SALT-AIR,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1616 ABBOT KINNEY BLVD,VENICE,CA,90291,1,ROUTINE INSPECTION,92,A,DAOEIITY0,EE0000894,POINT (-118.463529 33.989774),3,623,432,25073
02/20/2018,OW0099679,1616 AKB-LP,FA0136921,SALT AIR,PR0120923,SALT-AIR,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1616 ABBOT KINNEY BLVD,VENICE,CA,90291,1,ROUTINE INSPECTION,92,A,DAOPFPYS0,EE0000894,POINT (-118.463529 33.989774),3,623,432,25073
12/12/2018,OW0099679,1616 AKB-LP,FA0136921,SALT AIR,PR0120923,SALT-AIR,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1616 ABBOT KINNEY BLVD,VENICE,CA,90291,1,ROUTINE INSPECTION,91,A,DASRARSKQ,EE0000894,POINT (-118.463529 33.989774),3,623,432,25073
05/31/2017,OW0099679,1616 AKB-LP,FA0136921,SALT AIR,PR0120923,SALT-AIR,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1616 ABBOT KINNEY BLVD,VENICE,CA,90291,1,ROUTINE INSPECTION,91,A,DATMLOQKJ,EE0000894,POINT (-118.463529 33.989774),3,623,432,25073
05/17/2018,OW0251163,1634 CAHUNEGA LLC,FA0259093,ELBOW ROOM,PR0209225,ELBOW ROOM,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1634 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,91,A,DA0QSAZZZ,EE0000709,POINT (-118.329336 34.100923),3,1554,359,23446
11/16/2018,OW0251163,1634 CAHUNEGA LLC,FA0259093,ELBOW ROOM,PR0209225,ELBOW ROOM,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1634 N CAHUENGA BLVD,LOS ANGELES,CA,90028,401,OWNER INITIATED ROUTINE INSPECT.,90,A,DA6XOSBXZ,EE0000709,POINT (-118.329336 34.100923),3,1554,359,23446
03/13/2019,OW0251163,1634 CAHUNEGA LLC,FA0259093,ELBOW ROOM,PR0209225,ELBOW ROOM,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1634 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,94,A,DADOCLLAD,EE0000709,POINT (-118.329336 34.100923),3,1554,359,23446
10/25/2018,OW0251163,1634 CAHUNEGA LLC,FA0259093,ELBOW ROOM,PR0209225,ELBOW ROOM,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1634 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,80,B,DAQWG6QPU,EE0000709,POINT (-118.329336 34.100923),3,1554,359,23446
05/09/2017,OW0099241,"1642 LAS PALMAS, LLC",FA0136610,SOUND NIGHTCLUB,PR0119830,SOUND NIGHTCLUB,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1642 LAS PALMAS AVE,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,90,A,DA03AM9H3,EE0000822,POINT (-118.336131 34.100755),3,1554,359,23446
05/09/2018,OW0099241,"1642 LAS PALMAS, LLC",FA0136610,SOUND NIGHTCLUB,PR0119830,SOUND NIGHTCLUB,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1642 LAS PALMAS AVE,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,91,A,DABKGZWMX,EE0000822,POINT (-118.336131 34.100755),3,1554,359,23446
10/07/2016,OW0099241,"1642 LAS PALMAS, LLC",FA0136610,SOUND NIGHTCLUB,PR0119830,SOUND NIGHTCLUB,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1642 LAS PALMAS AVE,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,92,A,DALOGQ1L7,EE0000822,POINT (-118.336131 34.100755),3,1554,359,23446
11/13/2018,OW0099241,"1642 LAS PALMAS, LLC",FA0136610,SOUND NIGHTCLUB,PR0119830,SOUND NIGHTCLUB,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1642 LAS PALMAS AVE,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,96,A,DAOMVY8JI,EE0000822,POINT (-118.336131 34.100755),3,1554,359,23446
06/30/2017,OW0238196,1643 CAHUENGA  LLC,FA0242606,CELLAR 43,PR0190798,CELLAR 43,INACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1643 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,90,A,DAASJICDQ,EE0000709,POINT (-118.329529 34.101027),3,1554,359,23446
02/02/2017,OW0238196,1643 CAHUENGA  LLC,FA0242606,CELLAR 43,PR0190798,CELLAR 43,INACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1643 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,97,A,DAHMLF9GC,EE0000709,POINT (-118.329529 34.101027),3,1554,359,23446
06/28/2017,OW0238164,1645 CAHUENGA LLC,FA0242564,HOLLYWOOD DONUTS,PR0190748,HOLLYWOOD DONUTS,INACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1645 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,94,A,DABUSVIV0,EE0000709,POINT (-118.32953 34.10114),3,1554,359,23446
11/30/2017,OW0238164,1645 CAHUENGA LLC,FA0242564,HOLLYWOOD DONUTS,PR0190748,HOLLYWOOD DONUTS,INACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1645 N CAHUENGA BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,96,A,DAO1I4XWC,EE0000709,POINT (-118.32953 34.10114),3,1554,359,23446
07/25/2018,OW0104009,"1645 NW, LLC",FA0140901,SAYERS CLUB,PR0126659,SAYERS CLUB,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1645 WILCOX AVE,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,92,A,DAQ607T9A,EE0000822,POINT (-118.331048 34.101299),3,1554,359,23446
01/08/2019,OW0253075,168 CHINATOWN EXPRESS INC,FA0261447,CHINATOWN EXPRESS # 37,PR0212017,CHINATOWN EXPRESS # 37,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,10350 VENICE BLVD,CULVER CITY,CA,90232,1,ROUTINE INSPECTION,90,A,DAPQT3GLR,EE0000043,POINT (-118.40342 34.020622),2,931,393,23451
07/12/2018,OW0253075,168 CHINATOWN EXPRESS INC,FA0261447,CHINATOWN EXPRESS # 37,PR0212017,CHINATOWN EXPRESS # 37,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,10350 VENICE BLVD,CULVER CITY,CA,90232,1,ROUTINE INSPECTION,90,A,DAS8DNWCS,EE0000043,POINT (-118.40342 34.020622),2,931,393,23451
10/17/2017,OW0235493,"168 UNCLE JOHN, INC",FA0239139,UNCLE JOHN'S CAFE,PR0187094,UNCLE JOHN'S CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,834 S GRAND AVE,LOS ANGELES,CA,90017,1,ROUTINE INSPECTION,99,A,DA3SE64P6,EE0001110,POINT (-118.2584 34.045343),1,709,343,23078
03/20/2018,OW0235493,"168 UNCLE JOHN, INC",FA0239139,UNCLE JOHN'S CAFE,PR0187094,UNCLE JOHN'S CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,834 S GRAND AVE,LOS ANGELES,CA,90017,1,ROUTINE INSPECTION,95,A,DA66OJMIM,EE0001110,POINT (-118.2584 34.045343),1,709,343,23078
11/22/2016,OW0235493,"168 UNCLE JOHN, INC",FA0239139,UNCLE JOHN'S CAFE,PR0187094,UNCLE JOHN'S CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,834 S GRAND AVE,LOS ANGELES,CA,90017,1,ROUTINE INSPECTION,94,A,DADQROYH8,EE0001110,POINT (-118.2584 34.045343),1,709,343,23078
08/23/2018,OW0235493,"168 UNCLE JOHN, INC",FA0239139,UNCLE JOHN'S CAFE,PR0187094,UNCLE JOHN'S CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,834 S GRAND AVE,LOS ANGELES,CA,90017,1,ROUTINE INSPECTION,96,A,DAE00W33Q,EE0001110,POINT (-118.2584 34.045343),1,709,343,23078
03/30/2017,OW0235493,"168 UNCLE JOHN, INC",FA0239139,UNCLE JOHN'S CAFE,PR0187094,UNCLE JOHN'S CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,834 S GRAND AVE,LOS ANGELES,CA,90017,1,ROUTINE INSPECTION,92,A,DANEAFCJU,EE0001110,POINT (-118.2584 34.045343),1,709,343,23078
03/28/2019,OW0235493,"168 UNCLE JOHN, INC",FA0239139,UNCLE JOHN'S CAFE,PR0187094,UNCLE JOHN'S CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,834 S GRAND AVE,LOS ANGELES,CA,90017,1,ROUTINE INSPECTION,91,A,DAYRFUXDC,EE0001110,POINT (-118.2584 34.045343),1,709,343,23078
08/03/2017,OW0101034,"1688 INVESTMENT, INC.",FA0033360,KING PALACE BUFFET,PR0012402,KING PALACE BUFFET,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10460 ROSECRANS AVE,BELLFLOWER,CA,90706,1,ROUTINE INSPECTION,91,A,DA4DWKB0O,EE0000312,POINT (-118.110237 33.902012),4,2113,291,26326
12/17/2018,OW0101034,"1688 INVESTMENT, INC.",FA0033360,KING PALACE BUFFET,PR0012402,KING PALACE BUFFET,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10460 ROSECRANS AVE,BELLFLOWER,CA,90706,1,ROUTINE INSPECTION,90,A,DA4GGYJIW,EE0000312,POINT (-118.110237 33.902012),4,2113,291,26326
05/10/2017,OW0101034,"1688 INVESTMENT, INC.",FA0033360,KING PALACE BUFFET,PR0012402,KING PALACE BUFFET,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10460 ROSECRANS AVE,BELLFLOWER,CA,90706,1,ROUTINE INSPECTION,90,A,DAB0ISALV,EE0000312,POINT (-118.110237 33.902012),4,2113,291,26326
12/18/2017,OW0101034,"1688 INVESTMENT, INC.",FA0033360,KING PALACE BUFFET,PR0012402,KING PALACE BUFFET,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10460 ROSECRANS AVE,BELLFLOWER,CA,90706,1,ROUTINE INSPECTION,90,A,DADZPWXA0,EE0000312,POINT (-118.110237 33.902012),4,2113,291,26326
01/24/2017,OW0101034,"1688 INVESTMENT, INC.",FA0033360,KING PALACE BUFFET,PR0012402,KING PALACE BUFFET,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10460 ROSECRANS AVE,BELLFLOWER,CA,90706,1,ROUTINE INSPECTION,90,A,DAK8DOUSD,EE0000312,POINT (-118.110237 33.902012),4,2113,291,26326
07/31/2018,OW0101034,"1688 INVESTMENT, INC.",FA0033360,KING PALACE BUFFET,PR0012402,KING PALACE BUFFET,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10460 ROSECRANS AVE,BELLFLOWER,CA,90706,1,ROUTINE INSPECTION,91,A,DAWWSEHCN,EE0000312,POINT (-118.110237 33.902012),4,2113,291,26326
04/05/2018,OW0101034,"1688 INVESTMENT, INC.",FA0033360,KING PALACE BUFFET,PR0012402,KING PALACE BUFFET,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10460 ROSECRANS AVE,BELLFLOWER,CA,90706,1,ROUTINE INSPECTION,91,A,DAYILDLP7,EE0000312,POINT (-118.110237 33.902012),4,2113,291,26326
04/10/2018,OW0250014,1688 RESTAURANT INC.,FA0257590,KING CHARCOAL BBQ,PR0207521,KING CHARCOAL BBQ,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,220 S GARFIELD AVE,MONTEREY PARK,CA,91754-2904,1,ROUTINE INSPECTION,91,A,DA0HZIAQN,EE0001045,POINT (-118.122814 34.061011),1,2041,75,9730
07/11/2018,OW0250014,1688 RESTAURANT INC.,FA0257590,KING CHARCOAL BBQ,PR0207521,KING CHARCOAL BBQ,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,220 S GARFIELD AVE,MONTEREY PARK,CA,91754-2904,1,ROUTINE INSPECTION,91,A,DA5A2HUJY,EE0001045,POINT (-118.122814 34.061011),1,2041,75,9730
12/18/2018,OW0250014,1688 RESTAURANT INC.,FA0257590,KING CHARCOAL BBQ,PR0207521,KING CHARCOAL BBQ,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,220 S GARFIELD AVE,MONTEREY PARK,CA,91754-2904,1,ROUTINE INSPECTION,90,A,DAMBWVVCP,EE0001045,POINT (-118.122814 34.061011),1,2041,75,9730
06/27/2018,OW0250014,1688 RESTAURANT INC.,FA0257590,KING CHARCOAL BBQ,PR0207521,KING CHARCOAL BBQ,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,220 S GARFIELD AVE,MONTEREY PARK,CA,91754-2904,1,ROUTINE INSPECTION,82,B,DANUSXK0P,EE0001045,POINT (-118.122814 34.061011),1,2041,75,9730
05/10/2018,OW0240803,1714 LAS PALMAS HOSPITALITY LLC,FA0245821,PIANO BAR,PR0194198,PIANO BAR,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1714 N LAS PALMAS ST,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,93,A,DAOCCNHYG,EE0000822,POINT (-118.33614 34.102094),3,1354,359,23446
11/08/2018,OW0240803,1714 LAS PALMAS HOSPITALITY LLC,FA0245821,PIANO BAR,PR0194198,PIANO BAR,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1714 N LAS PALMAS ST,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,97,A,DAQNK4SHE,EE0000822,POINT (-118.33614 34.102094),3,1354,359,23446
11/03/2017,OW0238763,1730 WESTERN INC,FA0243463,WABA GRILL,PR0191687,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1730 S WESTERN AVE,LOS ANGELES,CA,90006,1,ROUTINE INSPECTION,95,A,DA0QXB1XJ,EE0000884,POINT (-118.309007 34.041596),2,723,155,22723
